Date,CLOSE,TimeGPT-lo-50,TimeGPT-lo-80,TimeGPT-lo-90,TimeGPT-hi-50,TimeGPT-hi-80,TimeGPT-hi-90
2014-11-15,48.16,46.52,45.05,44.16,49.79,51.27,52.15
2014-11-16,48.25,46.62,45.14,44.26,49.89,51.36,52.25
2014-11-17,48.31,46.67,45.19,44.31,49.94,51.42,52.3
2014-11-18,48.44,46.81,45.33,44.45,50.08,51.55,52.43
2014-11-19,48.23,46.59,45.12,44.24,49.87,51.34,52.22
2014-11-20,48.99,47.35,45.88,45.0,50.63,52.1,52.98
2014-11-21,49.02,47.39,45.91,45.03,50.66,52.13,53.02
2014-11-22,48.99,47.35,45.88,44.99,50.62,52.1,52.98
2014-11-23,48.96,47.33,45.85,44.97,50.6,52.08,52.96
2014-11-24,48.9,47.27,45.79,44.91,50.54,52.01,52.89
2014-11-25,48.18,46.54,45.07,44.18,49.81,51.29,52.17
2014-11-26,47.68,46.05,44.57,43.69,49.32,50.79,51.68
2014-11-27,48.14,46.5,45.03,44.15,49.78,51.25,52.13
2014-11-28,47.38,45.75,44.27,43.39,49.02,50.49,51.37
2014-11-29,47.33,45.69,44.22,43.33,48.96,50.44,51.32
2014-11-30,47.25,45.61,44.14,43.26,48.89,50.36,51.24
2014-12-01,47.1,45.46,43.99,43.1,48.73,50.21,51.09
2014-12-02,47.0,45.36,43.88,43.0,48.63,50.11,50.99
2014-12-03,47.36,45.72,44.25,43.36,48.99,50.47,51.35
2014-12-04,47.29,45.66,44.18,43.3,48.93,50.4,51.29
2014-12-05,47.34,45.7,44.23,43.35,48.97,50.45,51.33
2014-12-06,47.62,45.99,44.51,43.63,49.26,50.73,51.61
2014-12-07,47.92,46.28,44.81,43.92,49.55,51.03,51.91
2014-12-08,48.18,46.54,45.07,44.18,49.81,51.29,52.17
2014-12-09,47.87,46.23,44.76,43.88,49.5,50.98,51.86
2014-12-10,47.42,45.78,44.31,43.43,49.06,50.53,51.41
2014-12-11,48.28,46.65,45.17,44.29,49.92,51.39,52.28
2014-12-12,47.72,46.09,44.61,43.73,49.36,50.83,51.72
2014-12-13,47.52,45.88,44.4,43.52,49.15,50.63,51.51
2014-12-14,47.56,45.93,44.45,43.57,49.2,50.67,51.55
2014-12-15,47.4,45.77,44.29,43.41,49.04,50.51,51.4
2014-12-16,46.29,44.65,43.18,42.29,47.92,49.4,50.28
2014-12-17,46.35,44.71,43.24,42.36,47.99,49.46,50.34
2014-12-18,46.53,44.89,43.42,42.53,48.16,49.64,50.52
2014-12-19,46.86,45.22,43.75,42.87,48.49,49.97,50.85
2014-12-20,46.53,44.9,43.42,42.54,48.17,49.64,50.52
2014-12-21,46.41,44.77,43.3,42.41,48.04,49.52,50.4
2014-12-22,46.26,44.62,43.15,42.26,47.89,49.37,50.25
2014-12-23,44.83,43.2,41.72,40.84,46.47,47.94,48.83
2014-12-24,45.33,43.7,42.22,41.34,46.97,48.44,49.32
2014-12-25,47.13,45.49,44.02,43.14,48.77,50.24,51.12
2014-12-26,47.25,45.61,44.14,43.25,48.88,50.36,51.24
2014-12-27,47.32,45.68,44.21,43.33,48.95,50.43,51.31
2014-12-28,47.38,45.75,44.27,43.39,49.02,50.49,51.38
2014-12-29,47.47,45.83,44.36,43.47,49.1,50.58,51.46
2014-12-30,47.83,46.2,44.72,43.84,49.47,50.94,51.83
2014-12-31,47.69,46.06,44.58,43.7,49.33,50.8,51.69
2015-01-01,47.64,46.0,44.53,43.64,49.27,50.75,51.63
2015-01-02,47.32,45.68,44.21,43.33,48.96,50.43,51.31
2015-01-03,47.08,45.44,43.97,43.09,48.72,50.19,51.07
2015-01-04,46.83,45.2,43.72,42.84,48.47,49.94,50.82
2015-01-05,46.67,45.03,43.56,42.67,48.3,49.78,50.66
2015-01-06,46.26,44.63,43.15,42.27,47.9,49.37,50.26
2015-01-07,45.89,44.25,42.78,41.9,47.52,49.0,49.88
2015-01-08,46.25,44.61,43.14,42.26,47.89,49.36,50.24
2015-01-09,46.58,44.95,43.47,42.59,48.22,49.7,50.58
2015-01-10,46.32,44.69,43.21,42.33,47.96,49.43,50.32
2015-01-11,46.15,44.51,43.04,42.16,47.79,49.26,50.14
2015-01-12,45.98,44.35,42.87,41.99,47.62,49.09,49.97
2015-01-13,45.05,43.41,41.94,41.06,46.69,48.16,49.04
2015-01-14,45.78,44.15,42.67,41.79,47.42,48.89,49.78
2015-01-15,46.97,45.34,43.86,42.98,48.61,50.08,50.96
2015-01-16,46.68,45.05,43.57,42.69,48.32,49.79,50.67
2015-01-17,46.65,45.01,43.54,42.66,48.29,49.76,50.64
2015-01-18,46.43,44.8,43.32,42.44,48.07,49.54,50.43
2015-01-19,46.2,44.57,43.09,42.21,47.84,49.32,50.2
2015-01-20,45.96,44.32,42.85,41.96,47.59,49.07,49.95
2015-01-21,45.39,43.76,42.28,41.4,47.03,48.5,49.39
2015-01-22,45.08,43.44,41.97,41.09,46.72,48.19,49.07
2015-01-23,45.82,44.18,42.71,41.83,47.46,48.93,49.81
2015-01-24,45.82,44.18,42.71,41.83,47.46,48.93,49.81
2015-01-25,45.82,44.19,42.71,41.83,47.46,48.93,49.81
2015-01-26,45.8,44.17,42.69,41.81,47.44,48.92,49.8
2015-01-27,36.89,35.26,33.78,32.9,38.53,40.0,40.89
2015-01-28,42.73,41.1,39.62,38.74,44.37,45.84,46.73
2015-01-29,43.51,41.87,40.4,39.52,45.15,46.62,47.5
2015-01-30,42.71,41.07,39.6,38.71,44.34,45.82,46.7
2015-01-31,42.65,41.01,39.54,38.65,44.28,45.76,46.64
2015-02-01,43.46,41.82,40.35,39.46,45.09,46.57,47.45
2015-02-02,44.11,42.47,41.0,40.12,45.75,47.22,48.1
2015-02-03,40.82,39.18,37.71,36.83,42.46,43.93,44.81
2015-02-04,40.67,39.03,37.56,36.67,42.3,43.78,44.66
2015-02-05,41.47,39.84,38.36,37.48,43.11,44.58,45.47
2015-02-06,39.87,38.23,36.76,35.88,41.5,42.98,43.86
2015-02-07,40.14,38.5,37.03,36.14,41.77,43.25,44.13
2015-02-08,40.41,38.78,37.3,36.42,42.05,43.52,44.4
2015-02-09,40.7,39.06,37.59,36.71,42.33,43.81,44.69
2015-02-10,41.02,39.38,37.91,37.03,42.66,44.13,45.01
2015-02-11,41.28,39.65,38.17,37.29,42.92,44.4,45.28
2015-02-12,41.96,40.32,38.85,37.97,43.6,45.07,45.95
2015-02-13,41.93,40.29,38.81,37.93,43.56,45.04,45.92
2015-02-14,41.87,40.24,38.76,37.88,43.51,44.98,45.87
2015-02-15,41.84,40.2,38.73,37.85,43.48,44.95,45.83
2015-02-16,41.82,40.18,38.71,37.82,43.45,44.93,45.81
2015-02-17,43.58,41.94,40.47,39.59,45.22,46.69,47.57
2015-02-18,43.22,41.59,40.11,39.23,44.86,46.33,47.22
2015-02-19,43.86,42.23,40.75,39.87,45.5,46.97,47.86
2015-02-20,44.59,42.95,41.48,40.6,46.22,47.7,48.58
2015-02-21,44.51,42.88,41.4,40.52,46.15,47.63,48.51
2015-02-22,44.49,42.85,41.38,40.5,46.13,47.6,48.48
2015-02-23,44.48,42.84,41.37,40.49,46.12,47.59,48.47
2015-02-24,44.47,42.83,41.36,40.48,46.11,47.58,48.46
2015-02-25,44.39,42.75,41.28,40.39,46.02,47.5,48.38
2015-02-26,44.27,42.63,41.16,40.27,45.9,47.38,48.26
2015-02-27,44.67,43.03,41.56,40.68,46.31,47.78,48.66
2015-02-28,44.73,43.09,41.62,40.74,46.37,47.84,48.72
2015-03-01,44.83,43.2,41.72,40.84,46.47,47.94,48.83
2015-03-02,45.12,43.48,42.01,41.13,46.76,48.23,49.11
2015-03-03,45.04,43.4,41.93,41.05,46.68,48.15,49.03
2015-03-04,44.82,43.18,41.71,40.83,46.45,47.93,48.81
2015-03-05,44.68,43.04,41.57,40.69,46.32,47.79,48.67
2015-03-06,44.44,42.8,41.33,40.45,46.08,47.55,48.43
2015-03-07,44.44,42.8,41.33,40.45,46.08,47.55,48.43
2015-03-08,44.45,42.81,41.34,40.46,46.09,47.56,48.44
2015-03-09,44.51,42.87,41.4,40.52,46.14,47.62,48.5
2015-03-10,43.85,42.21,40.74,39.85,45.48,46.96,47.84
2015-03-11,43.68,42.04,40.57,39.69,45.32,46.79,47.67
2015-03-12,42.38,40.75,39.27,38.39,44.02,45.49,46.38
2015-03-13,41.87,40.23,38.76,37.88,43.51,44.98,45.86
2015-03-14,42.42,40.78,39.31,38.43,44.06,45.53,46.41
2015-03-15,42.59,40.95,39.48,38.6,44.23,45.7,46.58
2015-03-16,43.35,41.72,40.24,39.36,44.99,46.46,47.34
2015-03-17,42.22,40.58,39.11,38.22,43.85,45.33,46.21
2015-03-18,42.66,41.02,39.55,38.67,44.3,45.77,46.65
2015-03-19,41.62,39.98,38.51,37.63,43.26,44.73,45.61
2015-03-20,43.59,41.95,40.48,39.6,45.23,46.7,47.58
2015-03-21,42.7,41.06,39.59,38.7,44.33,45.81,46.69
2015-03-22,42.18,40.54,39.07,38.19,43.82,45.29,46.17
2015-03-23,42.11,40.47,39.0,38.12,43.75,45.22,46.1
2015-03-24,42.38,40.74,39.27,38.39,44.02,45.49,46.37
2015-03-25,43.36,41.73,40.25,39.37,45.0,46.47,47.36
2015-03-26,42.34,40.71,39.23,38.35,43.98,45.45,46.34
2015-03-27,42.91,41.27,39.8,38.92,44.55,46.02,46.9
2015-03-28,42.88,41.24,39.77,38.89,44.52,45.99,46.87
2015-03-29,42.88,41.25,39.77,38.89,44.52,45.99,46.88
2015-03-30,43.05,41.42,39.94,39.06,44.69,46.16,47.05
2015-03-31,42.87,41.23,39.75,38.87,44.5,45.98,46.86
2015-04-01,41.53,39.9,38.42,37.54,43.17,44.64,45.52
2015-04-02,41.22,39.59,38.11,37.23,42.86,44.33,45.22
2015-04-03,40.93,39.29,37.82,36.94,42.57,44.04,44.92
2015-04-04,40.93,39.29,37.82,36.93,42.56,44.04,44.92
2015-04-05,40.88,39.25,37.77,36.89,42.52,43.99,44.88
2015-04-06,40.95,39.31,37.84,36.96,42.58,44.06,44.94
2015-04-07,41.14,39.51,38.03,37.15,42.78,44.25,45.13
2015-04-08,40.87,39.23,37.76,36.88,42.51,43.98,44.86
2015-04-09,40.78,39.14,37.67,36.79,42.42,43.89,44.77
2015-04-10,41.61,39.97,38.5,37.62,43.25,44.72,45.6
2015-04-11,41.94,40.31,38.83,37.95,43.58,45.05,45.94
2015-04-12,42.25,40.62,39.14,38.26,43.89,45.36,46.24
2015-04-13,42.54,40.91,39.43,38.55,44.18,45.65,46.54
2015-04-14,42.07,40.44,38.96,38.08,43.71,45.18,46.06
2015-04-15,41.92,40.28,38.81,37.93,43.55,45.03,45.91
2015-04-16,41.94,40.3,38.83,37.95,43.58,45.05,45.93
2015-04-17,41.68,40.04,38.57,37.69,43.32,44.79,45.67
2015-04-18,41.96,40.32,38.85,37.96,43.59,45.07,45.95
2015-04-19,42.11,40.47,39.0,38.12,43.74,45.22,46.1
2015-04-20,42.2,40.56,39.09,38.21,43.84,45.31,46.19
2015-04-21,42.04,40.4,38.92,38.04,43.67,45.15,46.03
2015-04-22,42.56,40.92,39.45,38.56,44.19,45.67,46.55
2015-04-23,42.6,40.96,39.49,38.61,44.23,45.71,46.59
2015-04-24,43.52,41.88,40.41,39.53,45.16,46.63,47.51
2015-04-25,46.03,44.4,42.92,42.04,47.67,49.14,50.02
2015-04-26,47.4,45.77,44.29,43.41,49.04,50.52,51.4
2015-04-27,45.83,44.19,42.72,41.84,47.47,48.94,49.82
2015-04-28,46.33,44.7,43.22,42.34,47.97,49.44,50.33
2015-04-29,43.91,42.28,40.8,39.92,45.55,47.03,47.91
2015-04-30,45.07,43.43,41.96,41.08,46.71,48.18,49.06
2015-05-01,48.1,46.47,44.99,44.11,49.74,51.21,52.1
2015-05-02,48.38,46.75,45.27,44.39,50.02,51.49,52.38
2015-05-03,48.44,46.8,45.33,44.45,50.07,51.55,52.43
2015-05-04,48.56,46.93,45.45,44.57,50.2,51.67,52.56
2015-05-05,49.06,47.42,45.95,45.07,50.7,52.17,53.05
2015-05-06,48.85,47.21,45.74,44.86,50.48,51.96,52.84
2015-05-07,49.07,47.44,45.96,45.08,50.71,52.18,53.07
2015-05-08,49.16,47.53,46.05,45.17,50.8,52.27,53.16
2015-05-09,48.85,47.21,45.73,44.85,50.48,51.96,52.84
2015-05-10,48.66,47.02,45.55,44.67,50.29,51.77,52.65
2015-05-11,48.59,46.95,45.48,44.6,50.23,51.7,52.58
2015-05-12,48.07,46.43,44.96,44.08,49.71,51.18,52.06
2015-05-13,46.73,45.09,43.62,42.74,48.37,49.84,50.72
2015-05-14,47.26,45.62,44.15,43.26,48.89,50.37,51.25
2015-05-15,48.16,46.52,45.05,44.17,49.79,51.27,52.15
2015-05-16,47.97,46.33,44.86,43.97,49.6,51.08,51.96
2015-05-17,47.82,46.18,44.71,43.83,49.46,50.93,51.81
2015-05-18,47.97,46.33,44.86,43.98,49.6,51.08,51.96
2015-05-19,47.9,46.26,44.79,43.91,49.53,51.01,51.89
2015-05-20,48.03,46.39,44.92,44.04,49.67,51.14,52.02
2015-05-21,49.11,47.48,46.0,45.12,50.75,52.22,53.1
2015-05-22,48.66,47.02,45.55,44.67,50.3,51.77,52.65
2015-05-23,48.48,46.84,45.37,44.49,50.12,51.59,52.47
2015-05-24,48.4,46.77,45.29,44.41,50.04,51.51,52.4
2015-05-25,48.37,46.73,45.26,44.38,50.0,51.48,52.36
2015-05-26,47.98,46.34,44.87,43.99,49.62,51.09,51.97
2015-05-27,47.96,46.33,44.85,43.97,49.6,51.08,51.96
2015-05-28,47.77,46.13,44.66,43.78,49.41,50.88,51.76
2015-05-29,47.39,45.75,44.28,43.39,49.02,50.5,51.38
2015-05-30,47.26,45.62,44.15,43.27,48.9,50.37,51.25
2015-05-31,47.12,45.48,44.01,43.13,48.76,50.23,51.11
2015-06-01,47.04,45.4,43.93,43.04,48.67,50.15,51.03
2015-06-02,47.0,45.36,43.89,43.01,48.64,50.11,50.99
2015-06-03,48.01,46.38,44.9,44.02,49.65,51.12,52.01
2015-06-04,47.85,46.22,44.74,43.86,49.49,50.96,51.84
2015-06-05,47.15,45.51,44.04,43.16,48.79,50.26,51.14
2015-06-06,47.17,45.54,44.06,43.18,48.81,50.28,51.17
2015-06-07,47.18,45.54,44.07,43.19,48.82,50.29,51.17
2015-06-08,47.38,45.74,44.27,43.39,49.02,50.49,51.37
2015-06-09,47.17,45.53,44.06,43.18,48.81,50.28,51.16
2015-06-10,47.25,45.61,44.14,43.25,48.88,50.36,51.24
2015-06-11,46.73,45.09,43.62,42.74,48.37,49.84,50.72
2015-06-12,46.45,44.81,43.34,42.46,48.09,49.56,50.44
2015-06-13,46.17,44.53,43.05,42.17,47.8,49.28,50.16
2015-06-14,46.05,44.41,42.94,42.06,47.69,49.16,50.04
2015-06-15,45.86,44.23,42.75,41.87,47.5,48.97,49.86
2015-06-16,46.03,44.39,42.92,42.04,47.67,49.14,50.02
2015-06-17,46.46,44.83,43.35,42.47,48.1,49.57,50.45
2015-06-18,46.54,44.9,43.43,42.55,48.18,49.65,50.53
2015-06-19,47.37,45.74,44.26,43.38,49.01,50.48,51.37
2015-06-20,45.61,43.97,42.5,41.62,47.25,48.72,49.6
2015-06-21,45.56,43.92,42.45,41.57,47.2,48.67,49.55
2015-06-22,45.3,43.66,42.19,41.3,46.93,48.41,49.29
2015-06-23,45.83,44.19,42.72,41.84,47.47,48.94,49.82
2015-06-24,46.11,44.47,43.0,42.12,47.75,49.22,50.1
2015-06-25,46.66,45.02,43.54,42.66,48.29,49.77,50.65
2015-06-26,46.02,44.38,42.91,42.03,47.66,49.13,50.01
2015-06-27,45.83,44.2,42.72,41.84,47.47,48.94,49.82
2015-06-28,45.64,44.01,42.53,41.65,47.28,48.75,49.63
2015-06-29,45.75,44.12,42.64,41.76,47.39,48.86,49.75
2015-06-30,45.29,43.66,42.18,41.3,46.93,48.4,49.29
2015-07-01,45.49,43.85,42.38,41.5,47.13,48.6,49.48
2015-07-02,45.42,43.78,42.31,41.43,47.06,48.53,49.41
2015-07-03,45.04,43.4,41.93,41.05,46.68,48.15,49.03
2015-07-04,44.67,43.03,41.56,40.68,46.31,47.78,48.66
2015-07-05,44.33,42.69,41.22,40.34,45.97,47.44,48.32
2015-07-06,44.27,42.63,41.16,40.28,45.91,47.38,48.26
2015-07-07,43.98,42.35,40.87,39.99,45.62,47.09,47.97
2015-07-08,44.07,42.43,40.96,40.08,45.71,47.18,48.06
2015-07-09,44.35,42.71,41.24,40.36,45.99,47.46,48.34
2015-07-10,44.33,42.69,41.22,40.34,45.97,47.44,48.32
2015-07-11,44.37,42.74,41.26,40.38,46.01,47.49,48.37
2015-07-12,44.31,42.68,41.2,40.32,45.95,47.42,48.3
2015-07-13,44.43,42.79,41.32,40.44,46.07,47.54,48.42
2015-07-14,44.45,42.81,41.34,40.46,46.09,47.56,48.44
2015-07-15,44.43,42.79,41.32,40.44,46.07,47.54,48.42
2015-07-16,44.73,43.1,41.62,40.74,46.37,47.84,48.72
2015-07-17,44.85,43.21,41.73,40.85,46.48,47.96,48.84
2015-07-18,45.09,43.46,41.98,41.1,46.73,48.2,49.09
2015-07-19,45.31,43.68,42.2,41.32,46.95,48.42,49.31
2015-07-20,45.71,44.07,42.6,41.72,47.35,48.82,49.7
2015-07-21,45.76,44.12,42.65,41.76,47.39,48.87,49.75
2015-07-22,47.63,45.99,44.52,43.64,49.26,50.74,51.62
2015-07-23,47.04,45.4,43.93,43.05,48.67,50.15,51.03
2015-07-24,46.72,45.08,43.61,42.73,48.36,49.83,50.71
2015-07-25,46.61,44.97,43.5,42.62,48.25,49.72,50.6
2015-07-26,46.46,44.82,43.35,42.46,48.09,49.57,50.45
2015-07-27,46.39,44.75,43.28,42.39,48.02,49.5,50.38
2015-07-28,47.63,45.99,44.52,43.64,49.26,50.74,51.62
2015-07-29,45.71,44.07,42.6,41.72,47.35,48.82,49.7
2015-07-30,46.28,44.64,43.17,42.29,47.92,49.39,50.27
2015-07-31,46.27,44.63,43.16,42.28,47.91,49.38,50.26
2015-08-01,45.89,44.25,42.78,41.9,47.53,49.0,49.88
2015-08-02,45.68,44.04,42.57,41.68,47.31,48.79,49.67
2015-08-03,45.68,44.04,42.57,41.68,47.31,48.79,49.67
2015-08-04,45.78,44.15,42.67,41.79,47.42,48.89,49.78
2015-08-05,46.58,44.95,43.47,42.59,48.22,49.69,50.57
2015-08-06,47.17,45.53,44.06,43.18,48.81,50.28,51.16
2015-08-07,46.73,45.1,43.62,42.74,48.37,49.85,50.73
2015-08-08,46.86,45.22,43.75,42.86,48.49,49.97,50.85
2015-08-09,46.83,45.19,43.72,42.84,48.47,49.94,50.82
2015-08-10,46.95,45.32,43.84,42.96,48.59,50.06,50.94
2015-08-11,47.74,46.11,44.63,43.75,49.38,50.86,51.74
2015-08-12,47.81,46.17,44.7,43.81,49.44,50.92,51.8
2015-08-13,46.86,45.22,43.75,42.86,48.49,49.97,50.85
2015-08-14,46.91,45.28,43.8,42.92,48.55,50.02,50.91
2015-08-15,47.03,45.39,43.92,43.04,48.67,50.14,51.02
2015-08-16,47.15,45.51,44.04,43.16,48.79,50.26,51.14
2015-08-17,47.5,45.87,44.39,43.51,49.14,50.61,51.49
2015-08-18,46.79,45.15,43.68,42.8,48.42,49.9,50.78
2015-08-19,47.03,45.39,43.92,43.04,48.66,50.14,51.02
2015-08-20,46.81,45.17,43.7,42.82,48.45,49.92,50.8
2015-08-21,44.54,42.9,41.43,40.55,46.18,47.65,48.53
2015-08-22,43.69,42.05,40.58,39.7,45.33,46.8,47.68
2015-08-23,43.88,42.24,40.77,39.88,45.51,46.99,47.87
2015-08-24,44.64,43.0,41.53,40.65,46.28,47.75,48.63
2015-08-25,41.58,39.94,38.47,37.59,43.21,44.69,45.57
2015-08-26,43.09,41.46,39.98,39.1,44.73,46.2,47.09
2015-08-27,43.67,42.03,40.56,39.68,45.3,46.78,47.66
2015-08-28,43.4,41.76,40.29,39.41,45.03,46.51,47.39
2015-08-29,42.84,41.2,39.73,38.84,44.47,45.95,46.83
2015-08-30,42.36,40.72,39.25,38.37,44.0,45.47,46.35
2015-08-31,41.99,40.35,38.88,38.0,43.63,45.1,45.98
2015-09-01,39.2,37.57,36.09,35.21,40.84,42.31,43.19
2015-09-02,43.11,41.48,40.0,39.12,44.75,46.22,47.11
2015-09-03,44.15,42.51,41.04,40.16,45.79,47.26,48.14
2015-09-04,44.19,42.56,41.08,40.2,45.83,47.3,48.19
2015-09-05,44.03,42.39,40.92,40.04,45.66,47.14,48.02
2015-09-06,43.89,42.25,40.78,39.89,45.52,47.0,47.88
2015-09-07,43.84,42.21,40.73,39.85,45.48,46.95,47.83
2015-09-08,42.24,40.6,39.12,38.24,43.87,45.35,46.23
2015-09-09,43.58,41.94,40.47,39.59,45.22,46.69,47.57
2015-09-10,43.78,42.15,40.67,39.79,45.42,46.9,47.78
2015-09-11,42.88,41.24,39.77,38.89,44.52,45.99,46.87
2015-09-12,43.16,41.53,40.05,39.17,44.8,46.27,47.15
2015-09-13,43.47,41.83,40.36,39.48,45.11,46.58,47.46
2015-09-14,43.97,42.33,40.86,39.98,45.61,47.08,47.96
2015-09-15,44.34,42.7,41.23,40.35,45.98,47.45,48.33
2015-09-16,43.42,41.78,40.31,39.43,45.06,46.53,47.41
2015-09-17,43.61,41.98,40.5,39.62,45.25,46.72,47.61
2015-09-18,43.95,42.31,40.84,39.96,45.59,47.06,47.94
2015-09-19,43.61,41.97,40.5,39.62,45.24,46.72,47.6
2015-09-20,43.47,41.84,40.36,39.48,45.11,46.58,47.47
2015-09-21,43.39,41.75,40.28,39.4,45.03,46.5,47.38
2015-09-22,44.41,42.78,41.3,40.42,46.05,47.52,48.41
2015-09-23,44.5,42.86,41.39,40.51,46.14,47.61,48.49
2015-09-24,44.44,42.8,41.33,40.45,46.08,47.55,48.43
2015-09-25,43.81,42.18,40.7,39.82,45.45,46.92,47.81
2015-09-26,44.0,42.36,40.89,40.01,45.64,47.11,47.99
2015-09-27,44.24,42.6,41.13,40.25,45.88,47.35,48.23
2015-09-28,44.38,42.74,41.27,40.39,46.01,47.49,48.37
2015-09-29,44.27,42.63,41.16,40.28,45.91,47.38,48.26
2015-09-30,44.29,42.66,41.18,40.3,45.93,47.4,48.29
2015-10-01,44.27,42.63,41.16,40.28,45.91,47.38,48.26
2015-10-02,44.35,42.71,41.24,40.36,45.99,47.46,48.34
2015-10-03,44.04,42.41,40.93,40.05,45.68,47.15,48.03
2015-10-04,43.85,42.21,40.74,39.86,45.49,46.96,47.84
2015-10-05,43.73,42.09,40.62,39.74,45.37,46.84,47.72
2015-10-06,44.07,42.44,40.96,40.08,45.71,47.18,48.07
2015-10-07,44.8,43.16,41.68,40.8,46.43,47.91,48.79
2015-10-08,45.06,43.43,41.95,41.07,46.7,48.17,49.05
2015-10-09,46.05,44.42,42.94,42.06,47.69,49.16,50.05
2015-10-10,46.38,44.74,43.27,42.39,48.02,49.49,50.37
2015-10-11,46.66,45.02,43.55,42.66,48.29,49.77,50.65
2015-10-12,47.08,45.44,43.97,43.09,48.72,50.19,51.07
2015-10-13,47.32,45.68,44.21,43.33,48.96,50.43,51.31
2015-10-14,47.37,45.73,44.26,43.37,49.0,50.48,51.36
2015-10-15,48.0,46.37,44.89,44.01,49.64,51.11,52.0
2015-10-16,47.66,46.03,44.55,43.67,49.3,50.77,51.65
2015-10-17,47.6,45.96,44.49,43.61,49.23,50.71,51.59
2015-10-18,47.57,45.94,44.46,43.58,49.21,50.68,51.57
2015-10-19,47.44,45.8,44.33,43.44,49.07,50.55,51.43
2015-10-20,47.56,45.92,44.45,43.56,49.19,50.67,51.55
2015-10-21,47.37,45.73,44.26,43.38,49.01,50.48,51.36
2015-10-22,47.34,45.7,44.23,43.34,48.97,50.45,51.33
2015-10-23,51.97,50.33,48.86,47.98,53.6,55.08,55.96
2015-10-24,53.48,51.85,50.37,49.49,55.12,56.59,57.47
2015-10-25,51.46,49.82,48.35,47.46,53.09,54.57,55.45
2015-10-26,50.94,49.3,47.83,46.95,52.58,54.05,54.93
2015-10-27,50.38,48.74,47.27,46.39,52.02,53.49,54.37
2015-10-28,49.8,48.16,46.69,45.81,51.43,52.91,53.79
2015-10-29,48.93,47.29,45.82,44.93,50.56,52.04,52.92
2015-10-30,54.08,52.44,50.97,50.09,55.72,57.19,58.07
2015-10-31,54.03,52.4,50.92,50.04,55.67,57.14,58.02
2015-11-01,54.55,52.91,51.44,50.56,56.19,57.66,58.54
2015-11-02,55.0,53.37,51.89,51.01,56.64,58.11,58.99
2015-11-03,54.51,52.87,51.4,50.52,56.14,57.62,58.5
2015-11-04,54.85,53.21,51.74,50.86,56.49,57.96,58.84
2015-11-05,54.16,52.52,51.05,50.17,55.8,57.27,58.15
2015-11-06,53.35,51.71,50.24,49.36,54.99,56.46,57.34
2015-11-07,53.55,51.91,50.44,49.56,55.19,56.66,57.54
2015-11-08,53.73,52.1,50.62,49.74,55.37,56.84,57.72
2015-11-09,53.91,52.27,50.8,49.92,55.55,57.02,57.9
2015-11-10,55.47,53.84,52.36,51.48,57.11,58.58,59.47
2015-11-11,55.22,53.59,52.11,51.23,56.86,58.33,59.21
2015-11-12,54.35,52.71,51.24,50.36,55.99,57.46,58.34
2015-11-13,54.74,53.1,51.63,50.74,56.37,57.85,58.73
2015-11-14,54.42,52.79,51.31,50.43,56.06,57.53,58.42
2015-11-15,54.36,52.72,51.25,50.37,56.0,57.47,58.35
2015-11-16,54.2,52.56,51.09,50.21,55.84,57.31,58.19
2015-11-17,54.16,52.53,51.05,50.17,55.8,57.27,58.16
2015-11-18,54.55,52.91,51.44,50.56,56.19,57.66,58.54
2015-11-19,54.03,52.39,50.92,50.04,55.67,57.14,58.02
2015-11-20,53.65,52.02,50.54,49.66,55.29,56.76,57.65
2015-11-21,53.94,52.3,50.83,49.95,55.58,57.05,57.93
2015-11-22,54.3,52.66,51.19,50.3,55.93,57.41,58.29
2015-11-23,54.5,52.86,51.39,50.51,56.14,57.61,58.49
2015-11-24,53.74,52.1,50.63,49.75,55.38,56.85,57.73
2015-11-25,54.58,52.94,51.47,50.59,56.22,57.69,58.57
2015-11-26,54.54,52.91,51.43,50.55,56.18,57.66,58.54
2015-11-27,54.76,53.13,51.65,50.77,56.4,57.87,58.75
2015-11-28,54.88,53.24,51.77,50.88,56.51,57.99,58.87
2015-11-29,54.88,53.24,51.77,50.89,56.51,57.99,58.87
2015-11-30,55.16,53.52,52.05,51.17,56.79,58.27,59.15
2015-12-01,55.0,53.37,51.89,51.01,56.64,58.11,58.99
2015-12-02,56.18,54.54,53.07,52.18,57.81,59.29,60.17
2015-12-03,54.76,53.12,51.65,50.77,56.4,57.87,58.75
2015-12-04,55.18,53.54,52.07,51.19,56.82,58.29,59.17
2015-12-05,55.42,53.79,52.31,51.43,57.06,58.54,59.42
2015-12-06,55.07,53.44,51.96,51.08,56.71,58.18,59.07
2015-12-07,55.16,53.52,52.05,51.16,56.79,58.27,59.15
2015-12-08,55.41,53.77,52.3,51.42,57.05,58.52,59.4
2015-12-09,55.82,54.19,52.71,51.83,57.46,58.93,59.82
2015-12-10,54.63,52.99,51.52,50.64,56.27,57.74,58.62
2015-12-11,54.84,53.2,51.73,50.85,56.48,57.95,58.83
2015-12-12,54.85,53.21,51.74,50.86,56.49,57.96,58.84
2015-12-13,54.63,52.99,51.52,50.64,56.27,57.74,58.62
2015-12-14,55.67,54.03,52.56,51.67,57.3,58.78,59.66
2015-12-15,55.36,53.72,52.25,51.37,56.99,58.47,59.35
2015-12-16,55.21,53.57,52.1,51.21,56.84,58.32,59.2
